focal,moderator,moderator_level,moderator_value,q_post_specific_likeability,q_post_specific_mentacy_belief_scale,like_c,ment_c,like_x_ment,predicted_completions
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-3.4177215189873418,-0.6391752577319592,-1.6032885292966201,1.024782358931861,12.226756575499062
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-3.2658227848101267,-0.6391752577319592,-1.451389795119405,0.927692446364981,12.329146958478784
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-3.113924050632911,-0.6391752577319592,-1.2994910609421895,0.830602533798101,12.432394788031672
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-2.962025316455696,-0.6391752577319592,-1.1475923267649744,0.7335126212312212,12.536507244662445
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-2.810126582278481,-0.6391752577319592,-0.9956935925877592,0.6364227086643414,12.641491569007398
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-2.6582278481012658,-0.6391752577319592,-0.8437948584105441,0.5393327960974615,12.747355062338023
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-2.5063291139240507,-0.6391752577319592,-0.691896124233329,0.4422428835305817,12.85410508706876
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-2.3544303797468356,-0.6391752577319592,-0.5399973900561139,0.3451529709637019,12.961749067269032
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-2.20253164556962,-0.6391752577319592,-0.38809865587889836,0.24806305839682177,13.070294489179538
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-2.050632911392405,-0.6391752577319592,-0.23619992170168325,0.15097314582994195,13.179748901732953
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-1.8987341772151893,-0.6391752577319592,-0.08430118752446769,0.05388323326306186,13.290119917078849
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-1.7468354430379742,-0.6391752577319592,0.06759754665274742,-0.04320667930381797,13.401415211113155
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-1.5949367088607591,-0.6391752577319592,0.21949628082996253,-0.1402965918706978,13.513642524011962
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-1.443037974683544,-0.6391752577319592,0.37139501500717764,-0.2373865044375776,13.62680966076983
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-1.291139240506329,-0.6391752577319592,0.5232937491843928,-0.3344764170044574,13.740924491742565
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-1.1392405063291138,-0.6391752577319592,0.6751924833616079,-0.4315663295713372,13.855994953194648
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-0.9873417721518987,-0.6391752577319592,0.827091217538823,-0.528656242138217,13.972029047851086
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-0.8354430379746836,-0.6391752577319592,0.9789899517160381,-0.6257461547050969,14.089034845454016
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-0.6835443037974684,-0.6391752577319592,1.1308886858932532,-0.7228360672719767,14.207020483323952
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-0.5316455696202533,-0.6391752577319592,1.2827874200704683,-0.8199259798388565,14.325994166925634
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-0.3797468354430382,-0.6391752577319592,1.4346861542476834,-0.9170158924057363,14.445964170438756
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-0.22784810126582222,-0.6391752577319592,1.5865848884248994,-1.0141058049726168,14.566938837333366
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,-0.07594936708860711,-0.6391752577319592,1.7384836226021145,-1.1111957175394966,14.688926580950145
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,0.075949367088608,-0.6391752577319592,1.8903823567793296,-1.2082856301063765,14.811935885085488
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,0.2278481012658231,-0.6391752577319592,2.0422810909565445,-1.305375542673256,14.935975304581584
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,0.3797468354430382,-0.6391752577319592,2.1941798251337596,-1.4024654552401359,15.061053465921301
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,0.5316455696202533,-0.6391752577319592,2.3460785593109748,-1.4995553678070157,15.187179067828177
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,0.6835443037974684,-0.6391752577319592,2.49797729348819,-1.5966452803738955,15.314360881871366
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,0.8354430379746836,-0.6391752577319592,2.649876027665405,-1.6937351929407753,15.442607753075677
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,0.9873417721518987,-0.6391752577319592,2.80177476184262,-1.7908251055076552,15.571928600536676
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,1.1392405063291138,-0.6391752577319592,2.953673496019835,-1.887915018074535,15.702332418041054
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,1.291139240506329,-0.6391752577319592,3.1055722301970503,-1.9850049306414148,15.833828274692017
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,1.4430379746835449,-0.6391752577319592,3.2574709643742663,-2.0820948432082953,15.966425315540082
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,1.59493670886076,-0.6391752577319592,3.4093696985514814,-2.179184755775175,16.100132762219044
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,1.746835443037975,-0.6391752577319592,3.5612684327286965,-2.276274668342055,16.23495991358733
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,1.8987341772151902,-0.6391752577319592,3.7131671669059116,-2.3733645809089348,16.370916146374658
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,2.0506329113924053,-0.6391752577319592,3.8650659010831268,-2.4704544934758146,16.508010915834213
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,2.2025316455696213,-0.6391752577319592,4.016964635260343,-2.567544406042695,16.646253756400185
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,2.3544303797468356,-0.6391752577319592,4.168863369437557,-2.6646343186095742,16.785654282350848
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,2.5063291139240516,-0.6391752577319592,4.320762103614773,-2.7617242311764545,16.92622218847725
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,2.6582278481012658,-0.6391752577319592,4.472660837791987,-2.858814143743334,17.06796725075737
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,2.8101265822784818,-0.6391752577319592,4.624559571969203,-2.955904056310214,17.210899327036067
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,2.962025316455696,-0.6391752577319592,4.776458306146417,-3.0529939688770935,17.355028357710633
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,3.113924050632912,-0.6391752577319592,4.928357040323633,-3.1500838814439738,17.50036436642211
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,3.2658227848101262,-0.6391752577319592,5.080255774500848,-3.247173794010853,17.646917460752398
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,3.417721518987342,-0.6391752577319592,5.232154508678064,-3.3442637065777334,17.794697832927202
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,3.5696202531645564,-0.6391752577319592,5.384053242855278,-3.441353619144613,17.94371576052484
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,3.7215189873417724,-0.6391752577319592,5.535951977032494,-3.538443531711493,18.093981607191083
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,3.8734177215189884,-0.6391752577319592,5.68785071120971,-3.6355334442783733,18.245505823359803
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,4.025316455696203,-0.6391752577319592,5.839749445386924,-3.7326233568452527,18.39829894697985
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,4.177215189873419,-0.6391752577319592,5.99164817956414,-3.829713269412133,18.552371604247888
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,4.329113924050633,-0.6391752577319592,6.143546913741354,-3.9268031819790123,18.707734510347418
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,4.481012658227849,-0.6391752577319592,6.29544564791857,-4.023893094545893,18.86439847019395
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,4.632911392405063,-0.6391752577319592,6.4473443820957845,-4.120983007112772,19.022374379186505
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,4.784810126582279,-0.6391752577319592,6.5992431162730005,-4.218072919679653,19.1816732239653
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,4.936708860759493,-0.6391752577319592,6.751141850450215,-4.315162832246532,19.342306083175824
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,5.088607594936709,-0.6391752577319592,6.903040584627431,-4.412252744813412,19.504284128239387
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,5.240506329113924,-0.6391752577319592,7.054939318804645,-4.509342657380292,19.66761862412994
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,5.3924050632911396,-0.6391752577319592,7.206838052981861,-4.606432569947172,19.83232093015761
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,5.5443037974683556,-0.6391752577319592,7.358736787159077,-4.703522482514052,19.99840250075865
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,5.69620253164557,-0.6391752577319592,7.510635521336291,-4.800612395080932,20.165874886292077
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,5.848101265822786,-0.6391752577319592,7.662534255513507,-4.897702307647812,20.334749733842894
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,low,5.0,5.0,6.0,-0.6391752577319592,7.814432989690721,-4.994792220214691,20.50503878803223
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-6.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,18.456002548043728
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-5.848101265822785,0.36082474226804084,-4.0336682761320635,-1.4554473161301245,18.399737875697312
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-5.69620253164557,0.36082474226804084,-3.8817695419548484,-1.4006384945197892,18.34364473092551
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-5.544303797468355,0.36082474226804084,-3.7298708077776332,-1.3458296729094539,18.28772259081214
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-5.3924050632911396,0.36082474226804084,-3.577972073600418,-1.2910208512991186,18.23197093403512
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-5.240506329113924,0.36082474226804084,-3.426073339423202,-1.2362120296887829,18.176389240861717
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-5.088607594936709,0.36082474226804084,-3.274174605245988,-1.181403208078448,18.12097699314362
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-4.936708860759493,0.36082474226804084,-3.122275871068772,-1.1265943864681123,18.065733674312142
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-4.784810126582278,0.36082474226804084,-2.970377136891557,-1.071785564857777,18.01065876937339
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-4.632911392405063,0.36082474226804084,-2.8184784027143417,-1.0169767432474417,17.955751764903493
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-4.481012658227848,0.36082474226804084,-2.6665796685371266,-0.9621679216371065,17.90101214904377
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-4.329113924050633,0.36082474226804084,-2.5146809343599115,-0.9073591000267712,17.84643941149601
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-4.177215189873418,0.36082474226804084,-2.3627822001826964,-0.8525502784164359,17.79203304351767
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-4.025316455696203,0.36082474226804084,-2.2108834660054812,-0.7977414568061006,17.737792537917162
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-3.873417721518987,0.36082474226804084,-2.0589847318282652,-0.742932635195765,17.68371738904911
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-3.721518987341772,0.36082474226804084,-1.9070859976510504,-0.6881238135854298,17.629807092809635
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-3.569620253164557,0.36082474226804084,-1.7551872634738352,-0.6333149919750946,17.576061146631677
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-3.4177215189873418,0.36082474226804084,-1.6032885292966201,-0.5785061703647593,17.522479049480268
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-3.2658227848101267,0.36082474226804084,-1.451389795119405,-0.523697348754424,17.469060301847918
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-3.113924050632911,0.36082474226804084,-1.2994910609421895,-0.46888852714408846,17.415804405749903
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-2.962025316455696,0.36082474226804084,-1.1475923267649744,-0.4140797055337532,17.362710864719663
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-2.810126582278481,0.36082474226804084,-0.9956935925877592,-0.3592708839234179,17.30977918380414
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-2.6582278481012658,0.36082474226804084,-0.8437948584105441,-0.3044620623130826,17.257008869559208
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-2.5063291139240507,0.36082474226804084,-0.691896124233329,-0.2496532407027473,17.20439943004502
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-2.3544303797468356,0.36082474226804084,-0.5399973900561139,-0.194844419092412,17.151950374821467
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-2.20253164556962,0.36082474226804084,-0.38809865587889836,-0.14003559748207658,17.099661214943577
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-2.050632911392405,0.36082474226804084,-0.23619992170168325,-0.08522677587174128,17.04753146295698
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-1.8987341772151893,0.36082474226804084,-0.08430118752446769,-0.030417954261405835,16.995560632893334
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-1.7468354430379742,0.36082474226804084,0.06759754665274742,0.024390867348929455,16.943748240265833
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-1.5949367088607591,0.36082474226804084,0.21949628082996253,0.07919968895926474,16.89209380206465
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-1.443037974683544,0.36082474226804084,0.37139501500717764,0.13400851056960003,16.84059683675247
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-1.291139240506329,0.36082474226804084,0.5232937491843928,0.18881733217993532,16.789256864259972
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-1.1392405063291138,0.36082474226804084,0.6751924833616079,0.2436261537902706,16.738073405981382
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-0.9873417721518987,0.36082474226804084,0.827091217538823,0.29843497540060593,16.687045984769977
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-0.8354430379746836,0.36082474226804084,0.9789899517160381,0.3532437970109412,16.63617412493366
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-0.6835443037974684,0.36082474226804084,1.1308886858932532,0.4080526186212765,16.58545735223054
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-0.5316455696202533,0.36082474226804084,1.2827874200704683,0.4628614402316118,16.53489519386447
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-0.3797468354430382,0.36082474226804084,1.4346861542476834,0.5176702618419471,16.48448717848068
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-0.22784810126582222,0.36082474226804084,1.5865848884248994,0.5724790834522827,16.43423283616134
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,-0.07594936708860711,0.36082474226804084,1.7384836226021145,0.627287905062618,16.38413169842124
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,0.075949367088608,0.36082474226804084,1.8903823567793296,0.6820967266729533,16.334183298203335
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,0.2278481012658231,0.36082474226804084,2.0422810909565445,0.7369055482832885,16.284387169874503
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,0.3797468354430382,0.36082474226804084,2.1941798251337596,0.7917143698936238,16.23474284922109
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,0.5316455696202533,0.36082474226804084,2.3460785593109748,0.846523191503959,16.18524987344468
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,0.6835443037974684,0.36082474226804084,2.49797729348819,0.9013320131142943,16.135907781157695
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,0.8354430379746836,0.36082474226804084,2.649876027665405,0.9561408347246296,16.08671611237918
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,0.9873417721518987,0.36082474226804084,2.80177476184262,1.010949656334965,16.03767440853043
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,1.1392405063291138,0.36082474226804084,2.953673496019835,1.0657584779453002,15.98878221243079
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,1.291139240506329,0.36082474226804084,3.1055722301970503,1.1205672995556355,15.940039068293324
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,1.4430379746835449,0.36082474226804084,3.2574709643742663,1.175376121165971,15.891444521720635
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,1.59493670886076,0.36082474226804084,3.4093696985514814,1.2301849427763063,15.842998119700564
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,1.746835443037975,0.36082474226804084,3.5612684327286965,1.2849937643866416,15.794699410602028
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,1.8987341772151902,0.36082474226804084,3.7131671669059116,1.3398025859969769,15.746547944170754
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,2.0506329113924053,0.36082474226804084,3.8650659010831268,1.3946114076073122,15.69854327152511
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,2.2025316455696213,0.36082474226804084,4.016964635260343,1.449420229217648,15.650684945151939
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,2.3544303797468356,0.36082474226804084,4.168863369437557,1.5042290508279827,15.602972518902334
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,2.5063291139240516,0.36082474226804084,4.320762103614773,1.5590378724383185,15.55540554798754
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,2.6582278481012658,0.36082474226804084,4.472660837791987,1.6138466940486533,15.507983588974751
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,2.8101265822784818,0.36082474226804084,4.624559571969203,1.668655515658989,15.460706199783033
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,2.962025316455696,0.36082474226804084,4.776458306146417,1.723464337269324,15.413572939679137
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,3.113924050632912,0.36082474226804084,4.928357040323633,1.7782731588796596,15.366583369273462
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,3.2658227848101262,0.36082474226804084,5.080255774500848,1.8330819804899945,15.319737050515894
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,3.417721518987342,0.36082474226804084,5.232154508678064,1.8878908021003302,15.273033546691774
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,3.5696202531645564,0.36082474226804084,5.384053242855278,1.942699623710665,15.226472422417785
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,3.7215189873417724,0.36082474226804084,5.535951977032494,1.9975084453210008,15.180053243637932
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,3.8734177215189884,0.36082474226804084,5.68785071120971,2.0523172669313365,15.133775577619454
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,4.025316455696203,0.36082474226804084,5.839749445386924,2.1071260885416714,15.08763899294884
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,4.177215189873419,0.36082474226804084,5.99164817956414,2.161934910152007,15.041643059527743
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,4.329113924050633,0.36082474226804084,6.143546913741354,2.216743731762342,14.995787348569047
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,4.481012658227849,0.36082474226804084,6.29544564791857,2.2715525533726777,14.950071432592797
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,4.632911392405063,0.36082474226804084,6.4473443820957845,2.3263613749830125,14.904494885422267
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,4.784810126582279,0.36082474226804084,6.5992431162730005,2.3811701965933483,14.859057282179956
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,4.936708860759493,0.36082474226804084,6.751141850450215,2.435979018203683,14.813758199283638
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,5.088607594936709,0.36082474226804084,6.903040584627431,2.490787839814019,14.768597214442414
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,5.240506329113924,0.36082474226804084,7.054939318804645,2.5455966614243537,14.723573906652783
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,5.3924050632911396,0.36082474226804084,7.206838052981861,2.6004054830346894,14.678687856194697
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,5.5443037974683556,0.36082474226804084,7.358736787159077,2.6552143046450247,14.63393864462766
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,5.69620253164557,0.36082474226804084,7.510635521336291,2.71002312625536,14.58932585478684
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,5.848101265822786,0.36082474226804084,7.662534255513507,2.7648319478656953,14.544849070779147
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,medium,6.0,6.0,6.0,0.36082474226804084,7.814432989690721,2.8196407694760306,14.500507877979398
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,high,6.0,6.0,-6.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,18.456002548043728
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,high,6.0,6.0,-5.848101265822785,0.36082474226804084,-4.0336682761320635,-1.4554473161301245,18.399737875697312
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,high,6.0,6.0,-5.69620253164557,0.36082474226804084,-3.8817695419548484,-1.4006384945197892,18.34364473092551
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,high,6.0,6.0,-5.544303797468355,0.36082474226804084,-3.7298708077776332,-1.3458296729094539,18.28772259081214
q_post_specific_mentacy_belief_scale,q_post_specific_likeability,high,6.0,6.0,-5.3924050632911396,0.36082474226804084,-3.577972073600418,-1.2910208512991186,18.23197093403512
