focal,moderator,moderator_level,moderator_value,q_post_specific_likeability,q_post_specific_mentacy_belief_scale,like_c,ment_c,like_x_ment,predicted_completions
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.468354430379747,-5.0,-1.1708208273522125,-3.1855670103092786,3.7297282025962235,8.691527302850375
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.518987341772152,-5.0,-1.1201879159598072,-3.1855670103092786,3.5684336704286643,8.90469009887228
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.5696202531645564,-5.0,-1.0695550045674027,-3.1855670103092786,3.407139138261108,9.123080788223469
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.620253164556962,-5.0,-1.0189220931749974,-3.1855670103092786,3.2458446060935486,9.34682758684581
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.670886075949367,-5.0,-0.968289181782592,-3.1855670103092786,3.0845500739259895,9.576061855222708
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.7215189873417724,-5.0,-0.9176562703901867,-3.1855670103092786,2.92325554175843,9.810918175500108
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.772151898734177,-5.0,-0.8670233589977823,-3.1855670103092786,2.7619610095908738,10.05153443049891
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.822784810126582,-5.0,-0.8163904476053769,-3.1855670103092786,2.600666477423314,10.298051884665215
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.8734177215189876,-5.0,-0.7657575362129716,-3.1855670103092786,2.439371945255755,10.550615267005853
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.924050632911392,-5.0,-0.7151246248205672,-3.1855670103092786,2.2780774130881984,10.809372856057985
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,4.974683544303797,-5.0,-0.6644917134281618,-3.1855670103092786,2.1167828809206393,11.074476566942604
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.025316455696203,-5.0,-0.6138588020357565,-3.1855670103092786,1.95548834875308,11.346082040553021
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.075949367088608,-5.0,-0.5632258906433512,-3.1855670103092786,1.794193816585521,11.62434873493078
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.1265822784810124,-5.0,-0.5125929792509467,-3.1855670103092786,1.6328992844179644,11.909440018882554
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.177215189873418,-5.0,-0.4619600678585414,-3.1855670103092786,1.4716047522504052,12.201523267893075
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.227848101265822,-5.0,-0.41132715646613693,-3.1855670103092786,1.3103102200828487,12.500769962390303
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.2784810126582276,-5.0,-0.3606942450737316,-3.1855670103092786,1.1490156879152895,12.80735578842066
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.329113924050633,-5.0,-0.31006133368132627,-3.1855670103092786,0.9877211557477301,13.121460740793273
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.379746835443038,-5.0,-0.25942842228892093,-3.1855670103092786,0.8264266235801708,13.443269228753943
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.4303797468354436,-5.0,-0.2087955108965156,-3.1855670103092786,0.6651320914126116,13.772970184250761
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.481012658227848,-5.0,-0.15816259950411116,-3.1855670103092786,0.5038375592450551,14.11075717285498
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.531645569620253,-5.0,-0.10752968811170582,-3.1855670103092786,0.3425430270774959,14.456828507402305
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.582278481012658,-5.0,-0.05689677671930138,-3.1855670103092786,0.18124849490993947,14.811387364421185
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.632911392405063,-5.0,-0.006263865326896045,-3.1855670103092786,0.019953962742380187,15.174641903416665
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.6835443037974684,-5.0,0.04436904606550929,-3.1855670103092786,-0.14134056942517909,15.546805389079612
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.734177215189874,-5.0,0.09500195745791462,-3.1855670103092786,-0.3026351015927384,15.928096316493235
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.784810126582278,-5.0,0.14563486885031907,-3.1855670103092786,-0.4639296337602948,16.318738539410305
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.8354430379746836,-5.0,0.1962677802427244,-3.1855670103092786,-0.625224165927854,16.718961401676456
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.886075949367088,-5.0,0.24690069163512884,-3.1855670103092786,-0.7865186980954105,17.12899987187661
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.936708860759493,-5.0,0.2975336030275342,-3.1855670103092786,-0.9478132302629698,17.549094681283773
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,5.987341772151899,-5.0,0.3481665144199395,-3.1855670103092786,-1.109107762430529,17.97949246519096
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.037974683544304,-5.0,0.39879942581234484,-3.1855670103092786,-1.2704022945980884,18.4204459077094
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.088607594936709,-5.0,0.4494323372047502,-3.1855670103092786,-1.4316968267656476,18.87221389011796
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.139240506329114,-5.0,0.5000652485971546,-3.1855670103092786,-1.592991358933204,19.335061642850857
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.189873417721519,-5.0,0.55069815998956,-3.1855670103092786,-1.7542858911007633,19.809260901213
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.240506329113924,-5.0,0.6013310713819644,-3.1855670103092786,-1.9155804232683198,20.2950900649142
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.291139240506329,-5.0,0.6519639827743697,-3.1855670103092786,-2.076874955435879,20.792834361516103
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.341772151898734,-5.0,0.7025968941667751,-3.1855670103092786,-2.238169487603438,21.30278601388767
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.3924050632911396,-5.0,0.7532298055591804,-3.1855670103092786,-2.3994640197709973,21.825244411767574
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.443037974683545,-5.0,0.8038627169515857,-3.1855670103092786,-2.560758551938557,22.360516287534235
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.493670886075949,-5.0,0.8544956283439902,-3.1855670103092786,-2.722053084106113,22.90891589628665
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.544303797468354,-5.0,0.9051285397363946,-3.1855670103092786,-2.8833476162736695,23.470765200341827
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.594936708860759,-5.0,0.9557614511288,-3.1855670103092786,-3.044642148441229,24.046394058257025
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.6455696202531644,-5.0,1.0063943625212053,-3.1855670103092786,-3.2059366806087883,24.636140418487823
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.69620253164557,-5.0,1.0570272739136106,-3.1855670103092786,-3.3672312127763475,25.24035051779579
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.746835443037975,-5.0,1.107660185306016,-3.1855670103092786,-3.5285257449439067,25.859379084522132
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.7974683544303796,-5.0,1.1582930966984204,-3.1855670103092786,-3.689820277111463,26.493589546846664
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.848101265822785,-5.0,1.2089260080908257,-3.1855670103092786,-3.8511148092790224,27.143354246154516
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.898734177215189,-5.0,1.2595589194832302,-3.1855670103092786,-4.0124093414465785,27.80905465563557
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,6.949367088607595,-5.0,1.3101918308756355,-3.1855670103092786,-4.173703873614138,28.491081604245313
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,low,-5.0,7.0,-5.0,1.3608247422680408,-3.1855670103092786,-4.334998405781698,29.189835506158214
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.0,-3.0,-2.639175257731959,-1.1855670103092784,3.128919119991498,6.485079081474308
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.050632911392405,-3.0,-2.5885423463395543,-1.1855670103092784,3.06889041060875,6.593856247248834
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.1012658227848102,-3.0,-2.537909434947149,-1.1855670103092784,3.0088617012260013,6.704457981643925
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.151898734177215,-3.0,-2.487276523554744,-1.1855670103092784,2.948832991843253,6.816914888974626
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.2025316455696204,-3.0,-2.4366436121623387,-1.1855670103092784,2.8888042824605047,6.931258086896009
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.2531645569620253,-3.0,-2.386010700769934,-1.1855670103092784,2.8287755730777566,7.047519215013649
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.3037974683544302,-3.0,-2.335377789377529,-1.1855670103092784,2.7687468636950086,7.165730443638545
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.3544303797468356,-3.0,-2.2847448779851236,-1.1855670103092784,2.70871815431226,7.285924482688884
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.4050632911392404,-3.0,-2.2341119665927187,-1.1855670103092784,2.648689444929512,7.408134590741097
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.4556962025316453,-3.0,-2.183479055200314,-1.1855670103092784,2.588660735546764,7.5323945842327795
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.5063291139240507,-3.0,-2.1328461438079085,-1.1855670103092784,2.5286320261640154,7.65873884681993
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.5569620253164556,-3.0,-2.0822132324155036,-1.1855670103092784,2.4686033167812673,7.787202338891173
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.607594936708861,-3.0,-2.0315803210230983,-1.1855670103092784,2.4085746073985184,7.91782060724154
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.6582278481012658,-3.0,-1.9809474096306934,-1.1855670103092784,2.3485458980157703,8.050629794908541
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.708860759493671,-3.0,-1.930314498238288,-1.1855670103092784,2.288517188633022,8.185666651173218
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.759493670886076,-3.0,-1.8796815868458832,-1.1855670103092784,2.2284884792502737,8.322968541728923
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.810126582278481,-3.0,-1.8290486754534783,-1.1855670103092784,2.1684597698675256,8.462573459020692
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.8607594936708862,-3.0,-1.778415764061073,-1.1855670103092784,2.108431060484777,8.604520032758039
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.911392405063291,-3.0,-1.727782852668668,-1.1855670103092784,2.048402351102029,8.74884754060406
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,3.962025316455696,-3.0,-1.6771499412762632,-1.1855670103092784,1.988373641719281,8.895595919043878
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.012658227848101,-3.0,-1.6265170298838578,-1.1855670103092784,1.9283449323365325,9.044805774435353
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.063291139240507,-3.0,-1.5758841184914525,-1.1855670103092784,1.868316222953784,9.196518394245144
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.113924050632911,-3.0,-1.525251207099048,-1.1855670103092784,1.8082875135710363,9.350775758473285
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.1645569620253164,-3.0,-1.4746182957066427,-1.1855670103092784,1.7482588041882878,9.507620551269339
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.215189873417722,-3.0,-1.4239853843142374,-1.1855670103092784,1.688230094805539,9.66709617274343
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.265822784810126,-3.0,-1.373352472921833,-1.1855670103092784,1.6282013854227917,9.82924675097535
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.3164556962025316,-3.0,-1.3227195615294276,-1.1855670103092784,1.568172676040043,9.99411715422516
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.367088607594937,-3.0,-1.2720866501370223,-1.1855670103092784,1.5081439666572944,10.161753003348538
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.417721518987342,-3.0,-1.221453738744617,-1.1855670103092784,1.448115257274546,10.332200684420414
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.468354430379747,-3.0,-1.1708208273522125,-1.1855670103092784,1.3880865478917983,10.50550736157035
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.518987341772152,-3.0,-1.1201879159598072,-1.1855670103092784,1.3280578385090498,10.681720990033194
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.5696202531645564,-3.0,-1.0695550045674027,-1.1855670103092784,1.2680291291263022,10.860890329418625
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.620253164556962,-3.0,-1.0189220931749974,-1.1855670103092784,1.2080004197435537,11.04306495720336
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.670886075949367,-3.0,-0.968289181782592,-1.1855670103092784,1.147971710360805,11.228295282449526
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.7215189873417724,-3.0,-0.9176562703901867,-1.1855670103092784,1.0879430009780564,11.416632559753271
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.772151898734177,-3.0,-0.8670233589977823,-1.1855670103092784,1.0279142915953088,11.608128903427279
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.822784810126582,-3.0,-0.8163904476053769,-1.1855670103092784,0.9678855822125603,11.802837301921182
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.8734177215189876,-3.0,-0.7657575362129716,-1.1855670103092784,0.9078568728298116,12.000811632483854
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.924050632911392,-3.0,-0.7151246248205672,-1.1855670103092784,0.8478281634470641,12.202106676071633
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,4.974683544303797,-3.0,-0.6644917134281618,-1.1855670103092784,0.7877994540643156,12.40677813250663
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.025316455696203,-3.0,-0.6138588020357565,-1.1855670103092784,0.727770744681567,12.614882635889288
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.075949367088608,-3.0,-0.5632258906433512,-1.1855670103092784,0.6677420352988184,12.826477770269417
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.1265822784810124,-3.0,-0.5125929792509467,-1.1855670103092784,0.6077133259160709,13.041622085580167
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.177215189873418,-3.0,-0.4619600678585414,-1.1855670103092784,0.5476846165333222,13.26037511383921
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.227848101265822,-3.0,-0.41132715646613693,-1.1855670103092784,0.4876559071505747,13.482797385621678
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.2784810126582276,-3.0,-0.3606942450737316,-1.1855670103092784,0.42762719776782615,13.708950446809443
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.329113924050633,-3.0,-0.31006133368132627,-1.1855670103092784,0.3675984883850775,13.938896875621278
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.379746835443038,-3.0,-0.25942842228892093,-1.1855670103092784,0.30756977900232896,14.17270029992876
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.4303797468354436,-3.0,-0.2087955108965156,-1.1855670103092784,0.24754106961958036,14.410425414862523
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.481012658227848,-3.0,-0.15816259950411116,-1.1855670103092784,0.18751236023683282,14.652138000713917
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.531645569620253,-3.0,-0.10752968811170582,-1.1855670103092784,0.12748365085408422,14.897904941136884
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.582278481012658,-3.0,-0.05689677671930138,-1.1855670103092784,0.06745494147133668,15.14779424165513
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.632911392405063,-3.0,-0.006263865326896045,-1.1855670103092784,0.007426232088588095,15.40187504847983
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.6835443037974684,-3.0,0.04436904606550929,-1.1855670103092784,-0.052602477294160496,15.660217667642794
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.734177215189874,-3.0,0.09500195745791462,-1.1855670103092784,-0.11263118667690909,15.922893584450755
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.784810126582278,-3.0,0.14563486885031907,-1.1855670103092784,-0.17265989605965662,16.189975483265805
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.8354430379746836,-3.0,0.1962677802427244,-1.1855670103092784,-0.23268860544240522,16.461537267617764
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.886075949367088,-3.0,0.24690069163512884,-1.1855670103092784,-0.29271731482515273,16.737654080653773
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.936708860759493,-3.0,0.2975336030275342,-1.1855670103092784,-0.35274602420790135,17.018402325931007
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,5.987341772151899,-3.0,0.3481665144199395,-1.1855670103092784,-0.4127747335906499,17.303859688558035
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.037974683544304,-3.0,0.39879942581234484,-1.1855670103092784,-0.47280344297339855,17.594105156690947
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.088607594936709,-3.0,0.4494323372047502,-1.1855670103092784,-0.5328321523561471,17.889219043389875
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.139240506329114,-3.0,0.5000652485971546,-1.1855670103092784,-0.5928608617388946,18.18928300884228
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.189873417721519,-3.0,0.55069815998956,-1.1855670103092784,-0.6528895711216433,18.494380082958884
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.240506329113924,-3.0,0.6013310713819644,-1.1855670103092784,-0.7129182805043908,18.80459468834867
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.291139240506329,-3.0,0.6519639827743697,-1.1855670103092784,-0.7729469898871394,19.12001266367925
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.341772151898734,-3.0,0.7025968941667751,-1.1855670103092784,-0.832975699269888,19.440721287429024
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.3924050632911396,-3.0,0.7532298055591804,-1.1855670103092784,-0.8930044086526365,19.76680930203783
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.443037974683545,-3.0,0.8038627169515857,-1.1855670103092784,-0.9530331180353852,20.098366938462583
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.493670886075949,-3.0,0.8544956283439902,-1.1855670103092784,-1.0130618274181327,20.43548594114487
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.544303797468354,-3.0,0.9051285397363946,-1.1855670103092784,-1.0730905368008803,20.77825959339732
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.594936708860759,-3.0,0.9557614511288,-1.1855670103092784,-1.1331192461836288,21.12678274321576
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.6455696202531644,-3.0,1.0063943625212053,-1.1855670103092784,-1.1931479555663773,21.481151829524386
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.69620253164557,-3.0,1.0570272739136106,-1.1855670103092784,-1.253176664949126,21.84146490886107
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.746835443037975,-3.0,1.107660185306016,-1.1855670103092784,-1.3132053743318746,22.207821682510406
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.7974683544303796,-3.0,1.1582930966984204,-1.1855670103092784,-1.3732340837146222,22.580323524091707
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.848101265822785,-3.0,1.2089260080908257,-1.1855670103092784,-1.4332627930973707,22.959073507609897
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.898734177215189,-3.0,1.2595589194832302,-1.1855670103092784,-1.4932915024801183,23.344176435976816
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,6.949367088607595,-3.0,1.3101918308756355,-1.1855670103092784,-1.5533202118628668,23.735738870010966
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,medium,-3.0,7.0,-3.0,1.3608247422680408,-1.1855670103092784,-1.6133489212456154,24.13386915792368
q_post_specific_likeability,q_post_specific_mentacy_belief_scale,high,1.0,3.0,1.0,-2.639175257731959,2.8144329896907214,-7.427781910936338,14.718747950567746
