captcha_post_completions,q_post_specific_likeability,q_post_specific_mentacy_belief_scale,q_post_gators_pos,q_post_gators_neg,q_pre_idaq,q_pre_captcha_fun,q_pre_captcha_difficulty,like_c,ment_c,like_x_ment,liking_zone,mentacy_zone,quadrant
10,6.0,-2.0,4.4,5.1,4.4,2.3333333333333335,4.0,0.36082474226804084,-0.18556701030927836,-0.06695716866829624,high_liking,higher_mentacy,high_liking__higher_mentacy
10,6.0,-6.0,5.3,4.0,1.8,2.3333333333333335,2.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,high_liking,low_mentacy,high_liking__low_mentacy
11,6.0,0.0,4.5,3.8,3.533333333333333,3.3333333333333335,4.0,0.36082474226804084,1.8144329896907216,0.6546923158677854,high_liking,higher_mentacy,high_liking__higher_mentacy
12,6.0,-1.0,5.2,3.9,4.133333333333334,3.0,3.0,0.36082474226804084,0.8144329896907216,0.2938675735997446,high_liking,higher_mentacy,high_liking__higher_mentacy
43,5.0,1.0,4.4,4.1,6.266666666666667,3.6666666666666665,5.0,-0.6391752577319592,2.8144329896907214,-1.7989159315548953,lower_liking,higher_mentacy,lower_liking__higher_mentacy
4,5.0,-6.0,3.2,5.7,4.333333333333333,3.3333333333333335,2.0,-0.6391752577319592,-4.185567010309279,2.675310872568819,lower_liking,low_mentacy,lower_liking__low_mentacy
3,4.0,-5.0,4.4,3.8,3.466666666666667,1.3333333333333333,1.0,-1.6391752577319592,-3.1855670103092786,5.221702625146138,lower_liking,low_mentacy,lower_liking__low_mentacy
5,6.0,-6.0,4.5,4.0,2.466666666666667,4.0,2.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,high_liking,low_mentacy,high_liking__low_mentacy
15,5.0,1.0,4.8,5.5,3.8666666666666663,3.6666666666666665,2.0,-0.6391752577319592,2.8144329896907214,-1.7989159315548953,lower_liking,higher_mentacy,lower_liking__higher_mentacy
11,7.0,4.0,5.9,4.2,5.333333333333333,2.6666666666666665,1.0,1.3608247422680408,5.814432989690721,7.91242427463067,high_liking,higher_mentacy,high_liking__higher_mentacy
3,5.0,-3.0,4.5,4.3,2.3333333333333335,3.0,4.0,-0.6391752577319592,-1.1855670103092784,0.7577850993729413,lower_liking,higher_mentacy,lower_liking__higher_mentacy
4,7.0,3.0,5.9,4.9,5.133333333333334,4.333333333333333,3.0,1.3608247422680408,4.814432989690721,6.551599532362629,high_liking,higher_mentacy,high_liking__higher_mentacy
115,7.0,-6.0,4.5,4.3,4.266666666666667,1.6666666666666667,2.0,1.3608247422680408,-4.185567010309279,-5.6958231480497385,high_liking,low_mentacy,high_liking__low_mentacy
34,5.0,4.0,5.0,3.9,3.4,3.3333333333333335,3.0,-0.6391752577319592,5.814432989690721,-3.7164417047507725,lower_liking,higher_mentacy,lower_liking__higher_mentacy
10,3.0,-6.0,4.0,4.8,5.2,1.6666666666666667,4.0,-2.639175257731959,-4.185567010309279,11.046444893187376,lower_liking,low_mentacy,lower_liking__low_mentacy
11,6.0,1.0,4.8,3.0,5.133333333333334,2.0,5.0,0.36082474226804084,2.8144329896907214,1.0155170581358262,high_liking,higher_mentacy,high_liking__higher_mentacy
10,6.0,-6.0,4.2,4.9,6.666666666666667,2.3333333333333335,1.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,high_liking,low_mentacy,high_liking__low_mentacy
26,4.0,-4.0,3.8,4.6,3.7333333333333334,6.333333333333333,4.0,-1.6391752577319592,-2.1855670103092786,3.5825273674141793,lower_liking,higher_mentacy,lower_liking__higher_mentacy
7,5.0,-6.0,4.6,3.7,3.7333333333333334,4.0,6.0,-0.6391752577319592,-4.185567010309279,2.675310872568819,lower_liking,low_mentacy,lower_liking__low_mentacy
5,5.0,-6.0,5.3,5.9,3.466666666666667,3.0,5.0,-0.6391752577319592,-4.185567010309279,2.675310872568819,lower_liking,low_mentacy,lower_liking__low_mentacy
5,6.0,2.0,4.4,4.9,4.266666666666667,2.6666666666666665,4.0,0.36082474226804084,3.8144329896907214,1.376341800403867,high_liking,higher_mentacy,high_liking__higher_mentacy
20,5.0,-4.0,4.4,4.7,4.066666666666666,3.0,3.0,-0.6391752577319592,-2.1855670103092786,1.3969603571049005,lower_liking,higher_mentacy,lower_liking__higher_mentacy
5,6.0,-6.0,4.7,4.0,3.4,4.333333333333333,1.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,high_liking,low_mentacy,high_liking__low_mentacy
0,6.0,0.0,4.0,3.7,6.8,4.0,2.0,0.36082474226804084,1.8144329896907216,0.6546923158677854,high_liking,higher_mentacy,high_liking__higher_mentacy
12,5.0,2.0,3.9,5.0,3.8,3.6666666666666665,4.0,-0.6391752577319592,3.8144329896907214,-2.438091189286854,lower_liking,higher_mentacy,lower_liking__higher_mentacy
6,5.0,-6.0,5.4,6.1,3.2666666666666666,2.3333333333333335,4.0,-0.6391752577319592,-4.185567010309279,2.675310872568819,lower_liking,low_mentacy,lower_liking__low_mentacy
5,5.0,-4.0,4.4,6.1,4.066666666666666,1.6666666666666667,4.0,-0.6391752577319592,-2.1855670103092786,1.3969603571049005,lower_liking,higher_mentacy,lower_liking__higher_mentacy
27,6.0,-2.0,4.7,5.3,3.1333333333333333,1.3333333333333333,5.0,0.36082474226804084,-0.18556701030927836,-0.06695716866829624,high_liking,higher_mentacy,high_liking__higher_mentacy
2,6.0,-5.0,3.8,5.4,3.8666666666666663,1.6666666666666667,4.0,0.36082474226804084,-3.1855670103092786,-1.149431395472419,high_liking,low_mentacy,high_liking__low_mentacy
15,5.0,-6.0,4.5,3.0,3.8,5.0,6.0,-0.6391752577319592,-4.185567010309279,2.675310872568819,lower_liking,low_mentacy,lower_liking__low_mentacy
12,6.0,-6.0,4.0,3.4,3.4,3.3333333333333335,2.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,high_liking,low_mentacy,high_liking__low_mentacy
16,6.0,3.0,4.2,4.7,5.133333333333334,3.0,2.0,0.36082474226804084,4.814432989690721,1.7371665426719078,high_liking,higher_mentacy,high_liking__higher_mentacy
13,4.0,-4.0,4.1,5.5,3.6,3.3333333333333335,2.0,-1.6391752577319592,-2.1855670103092786,3.5825273674141793,lower_liking,higher_mentacy,lower_liking__higher_mentacy
6,5.0,-3.0,4.0,4.3,3.6,2.6666666666666665,3.0,-0.6391752577319592,-1.1855670103092784,0.7577850993729413,lower_liking,higher_mentacy,lower_liking__higher_mentacy
10,5.0,-2.0,4.9,4.5,3.2666666666666666,2.0,5.0,-0.6391752577319592,-0.18556701030927836,0.11860984164098212,lower_liking,higher_mentacy,lower_liking__higher_mentacy
2,4.0,-6.0,5.8,3.8,4.2,4.0,3.0,-1.6391752577319592,-4.185567010309279,6.860877882878097,lower_liking,low_mentacy,lower_liking__low_mentacy
40,6.0,5.0,4.9,4.9,4.0,5.0,1.0,0.36082474226804084,6.814432989690721,2.4588160272079898,high_liking,higher_mentacy,high_liking__higher_mentacy
11,4.0,-5.0,4.8,3.4,2.7333333333333334,3.6666666666666665,5.0,-1.6391752577319592,-3.1855670103092786,5.221702625146138,lower_liking,low_mentacy,lower_liking__low_mentacy
22,5.0,-4.0,4.2,4.1,4.733333333333333,3.0,2.0,-0.6391752577319592,-2.1855670103092786,1.3969603571049005,lower_liking,higher_mentacy,lower_liking__higher_mentacy
2,4.0,-3.0,4.6,4.6,5.133333333333334,4.0,4.0,-1.6391752577319592,-1.1855670103092784,1.9433521096822197,lower_liking,higher_mentacy,lower_liking__higher_mentacy
13,7.0,4.0,3.7,4.7,3.933333333333333,6.666666666666667,2.0,1.3608247422680408,5.814432989690721,7.91242427463067,high_liking,higher_mentacy,high_liking__higher_mentacy
11,6.0,-4.0,4.3,4.6,5.266666666666667,3.3333333333333335,4.0,0.36082474226804084,-2.1855670103092786,-0.7886066532043781,high_liking,higher_mentacy,high_liking__higher_mentacy
20,6.0,-4.0,5.0,5.5,5.8,5.0,2.0,0.36082474226804084,-2.1855670103092786,-0.7886066532043781,high_liking,higher_mentacy,high_liking__higher_mentacy
11,5.0,-5.0,4.7,4.2,4.266666666666667,3.6666666666666665,2.0,-0.6391752577319592,-3.1855670103092786,2.03613561483686,lower_liking,low_mentacy,lower_liking__low_mentacy
22,6.0,3.0,4.7,4.2,5.4,5.0,2.0,0.36082474226804084,4.814432989690721,1.7371665426719078,high_liking,higher_mentacy,high_liking__higher_mentacy
10,6.0,6.0,6.2,3.3,3.7333333333333334,2.6666666666666665,2.0,0.36082474226804084,7.814432989690721,2.8196407694760306,high_liking,higher_mentacy,high_liking__higher_mentacy
12,6.0,2.0,4.6,5.2,8.0,3.3333333333333335,4.0,0.36082474226804084,3.8144329896907214,1.376341800403867,high_liking,higher_mentacy,high_liking__higher_mentacy
5,5.0,-5.0,3.8,6.1,4.866666666666666,3.6666666666666665,5.0,-0.6391752577319592,-3.1855670103092786,2.03613561483686,lower_liking,low_mentacy,lower_liking__low_mentacy
7,6.0,-6.0,5.5,4.2,2.7333333333333334,6.333333333333333,2.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,high_liking,low_mentacy,high_liking__low_mentacy
3,4.0,-5.0,3.1,4.8,3.3333333333333335,1.3333333333333333,3.0,-1.6391752577319592,-3.1855670103092786,5.221702625146138,lower_liking,low_mentacy,lower_liking__low_mentacy
3,5.0,-2.0,3.5,5.6,4.266666666666667,2.3333333333333335,2.0,-0.6391752577319592,-0.18556701030927836,0.11860984164098212,lower_liking,higher_mentacy,lower_liking__higher_mentacy
10,6.0,-2.0,5.1,5.0,3.533333333333333,5.333333333333333,4.0,0.36082474226804084,-0.18556701030927836,-0.06695716866829624,high_liking,higher_mentacy,high_liking__higher_mentacy
25,4.0,-5.0,3.5,5.4,5.133333333333334,5.333333333333333,1.0,-1.6391752577319592,-3.1855670103092786,5.221702625146138,lower_liking,low_mentacy,lower_liking__low_mentacy
13,6.0,-5.0,5.1,4.5,2.7333333333333334,5.0,2.0,0.36082474226804084,-3.1855670103092786,-1.149431395472419,high_liking,low_mentacy,high_liking__low_mentacy
7,6.0,-3.0,4.3,4.4,2.933333333333333,4.333333333333333,3.0,0.36082474226804084,-1.1855670103092784,-0.4277819109363371,high_liking,higher_mentacy,high_liking__higher_mentacy
37,6.0,-4.0,4.1,2.6,4.533333333333333,3.6666666666666665,3.0,0.36082474226804084,-2.1855670103092786,-0.7886066532043781,high_liking,higher_mentacy,high_liking__higher_mentacy
11,7.0,5.0,6.4,2.4,6.4,5.0,4.0,1.3608247422680408,6.814432989690721,9.273249016898712,high_liking,higher_mentacy,high_liking__higher_mentacy
10,5.0,5.0,4.6,5.0,4.733333333333333,4.666666666666667,6.0,-0.6391752577319592,6.814432989690721,-4.355616962482732,lower_liking,higher_mentacy,lower_liking__higher_mentacy
4,6.0,-6.0,5.2,4.1,4.933333333333334,1.0,4.0,0.36082474226804084,-4.185567010309279,-1.5102561377404597,high_liking,low_mentacy,high_liking__low_mentacy
108,7.0,-3.0,4.3,3.8,3.4,4.0,2.0,1.3608247422680408,-1.1855670103092784,-1.6133489212456154,high_liking,higher_mentacy,high_liking__higher_mentacy
0,7.0,5.0,5.3,4.7,7.266666666666667,5.333333333333333,3.0,1.3608247422680408,6.814432989690721,9.273249016898712,high_liking,higher_mentacy,high_liking__higher_mentacy
90,7.0,-6.0,5.8,4.5,4.933333333333334,4.333333333333333,3.0,1.3608247422680408,-4.185567010309279,-5.6958231480497385,high_liking,low_mentacy,high_liking__low_mentacy
