focal,moderator,moderator_level,moderator_value,q_post_specific_likeability,q_post_specific_mentism,like_c,mentism_c,like_x_mentism,predicted_completions
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.0,-3.0,-2.591666666666667,-1.15,2.9804166666666667,6.5237980243023985
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.050632911392405,-3.0,-2.541033755274262,-1.15,2.922188818565401,6.62714347898026
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.1012658227848102,-3.0,-2.4904008438818566,-1.15,2.863960970464135,6.732126060215811
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.151898734177215,-3.0,-2.4397679324894517,-1.15,2.805733122362869,6.838771702225259
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.2025316455696204,-3.0,-2.3891350210970463,-1.15,2.747505274261603,6.947106750056562
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.2531645569620253,-3.0,-2.3385021097046415,-1.15,2.6892774261603374,7.057157966097546
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.3037974683544302,-3.0,-2.2878691983122366,-1.15,2.6310495780590717,7.168952536687098
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.3544303797468356,-3.0,-2.2372362869198312,-1.15,2.5728217299578056,7.282518078831111
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.4050632911392404,-3.0,-2.1866033755274263,-1.15,2.5145938818565403,7.39788264702481
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.4556962025316453,-3.0,-2.1359704641350215,-1.15,2.4563660337552746,7.51507474018315
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.5063291139240507,-3.0,-2.085337552742616,-1.15,2.3981381856540085,7.634123308681009
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.5569620253164556,-3.0,-2.0347046413502112,-1.15,2.339910337552743,7.755057761504887
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.607594936708861,-3.0,-1.984071729957806,-1.15,2.2816824894514767,7.877907973517931
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.6582278481012658,-3.0,-1.933438818565401,-1.15,2.223454641350211,8.002704292840006
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.708860759493671,-3.0,-1.8828059071729957,-1.15,2.165226793248945,8.129477548344719
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.759493670886076,-3.0,-1.8321729957805908,-1.15,2.106998945147679,8.258259057275168
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.810126582278481,-3.0,-1.781540084388186,-1.15,2.0487710970464135,8.389080632980367
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.8607594936708862,-3.0,-1.7309071729957806,-1.15,1.9905432489451476,8.521974592774184
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.911392405063291,-3.0,-1.6802742616033757,-1.15,1.9323154008438819,8.656973765918819
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,3.962025316455696,-3.0,-1.6296413502109708,-1.15,1.8740875527426162,8.79411150173474
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.012658227848101,-3.0,-1.5790084388185655,-1.15,1.81585970464135,8.93342167783906
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.063291139240507,-3.0,-1.5283755274261601,-1.15,1.757631856540084,9.07493870851447
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.113924050632911,-3.0,-1.4777426160337557,-1.15,1.699404008438819,9.218697553210683
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.1645569620253164,-3.0,-1.4271097046413503,-1.15,1.6411761603375528,9.364733725180635
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.215189873417722,-3.0,-1.376476793248945,-1.15,1.5829483122362866,9.513083300253419
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.265822784810126,-3.0,-1.3258438818565406,-1.15,1.5247204641350216,9.663782925746222
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.3164556962025316,-3.0,-1.2752109704641352,-1.15,1.4664926160337555,9.816869829517463
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.367088607594937,-3.0,-1.22457805907173,-1.15,1.4082647679324893,9.97238182916331
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.417721518987342,-3.0,-1.1739451476793246,-1.15,1.3500369198312232,10.130357341359879
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.468354430379747,-3.0,-1.1233122362869201,-1.15,1.291809071729958,10.290835391353465
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.518987341772152,-3.0,-1.0726793248945148,-1.15,1.2335812236286918,10.453855622601075
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.5696202531645564,-3.0,-1.0220464135021103,-1.15,1.1753533755274268,10.619458306563677
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.620253164556962,-3.0,-0.971413502109705,-1.15,1.1171255274261607,10.787684352654644
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.670886075949367,-3.0,-0.9207805907172997,-1.15,1.0588976793248945,10.958575318345686
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.7215189873417724,-3.0,-0.8701476793248943,-1.15,1.0006698312236284,11.132173419433
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.772151898734177,-3.0,-0.8195147679324899,-1.15,0.9424419831223633,11.308521540465936
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.822784810126582,-3.0,-0.7688818565400846,-1.15,0.8842141350210971,11.48766324534096
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.8734177215189876,-3.0,-0.7182489451476792,-1.15,0.825986286919831,11.669642788063378
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.924050632911392,-3.0,-0.6676160337552748,-1.15,0.767758438818566,11.85450512367954
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,4.974683544303797,-3.0,-0.6169831223628695,-1.15,0.7095305907172998,12.042295919382278
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.025316455696203,-3.0,-0.5663502109704641,-1.15,0.6513027426160337,12.233061565792221
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.075949367088608,-3.0,-0.5157172995780588,-1.15,0.5930748945147676,12.42684918841781
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.1265822784810124,-3.0,-0.46508438818565434,-1.15,0.5348470464135024,12.623706659296912
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.177215189873418,-3.0,-0.414451476793249,-1.15,0.4766191983122363,12.823682608822807
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.227848101265822,-3.0,-0.36381856540084456,-1.15,0.41839135021097124,13.026826437757501
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.2784810126582276,-3.0,-0.31318565400843923,-1.15,0.3601635021097051,13.233188329435409
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.329113924050633,-3.0,-0.2625527426160339,-1.15,0.30193565400843897,13.4428192621603
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.379746835443038,-3.0,-0.21191983122362856,-1.15,0.24370780590717284,13.655771021798634
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.4303797468354436,-3.0,-0.16128691983122323,-1.15,0.1854799578059067,13.872096214572439
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.481012658227848,-3.0,-0.11065400843881879,-1.15,0.1272521097046416,14.09184828005477
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.531645569620253,-3.0,-0.06002109704641345,-1.15,0.06902426160337546,14.315081504371133
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.582278481012658,-3.0,-0.009388185654009007,-1.15,0.010796413502110358,14.541851033609904
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.632911392405063,-3.0,0.041244725738396326,-1.15,-0.04743143459915577,14.772212887445324
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.6835443037974684,-3.0,0.09187763713080166,-1.15,-0.1056592827004219,15.00622397297621
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.734177215189874,-3.0,0.142510548523207,-1.15,-0.16388713080168804,15.243942098783895
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.784810126582278,-3.0,0.19314345991561144,-1.15,-0.22211497890295315,15.485425989212935
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.8354430379746836,-3.0,0.24377637130801677,-1.15,-0.28034282700421925,15.730735298877955
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.886075949367088,-3.0,0.2944092827004212,-1.15,-0.3385706751054844,15.979930627400325
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.936708860759493,-3.0,0.34504219409282655,-1.15,-0.3967985232067505,16.233073534378345
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,5.987341772151899,-3.0,0.3956751054852319,-1.15,-0.45502637130801665,16.4902265545945
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.037974683544304,-3.0,0.4463080168776372,-1.15,-0.5132542194092827,16.751453213463627
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.088607594936709,-3.0,0.49694092827004255,-1.15,-0.5714820675105489,17.01681804272587
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.139240506329114,-3.0,0.547573839662447,-1.15,-0.629709915611814,17.286386596388137
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.189873417721519,-3.0,0.5982067510548523,-1.15,-0.6879377637130801,17.56022546691817
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.240506329113924,-3.0,0.6488396624472568,-1.15,-0.7461656118143453,17.8384023016951
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.291139240506329,-3.0,0.6994725738396621,-1.15,-0.8043934599156114,18.120985819720616
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.341772151898734,-3.0,0.7501054852320674,-1.15,-0.8626213080168775,18.408045828594883
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.3924050632911396,-3.0,0.8007383966244728,-1.15,-0.9208491561181437,18.699653241761318
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.443037974683545,-3.0,0.8513713080168781,-1.15,-0.9790770042194098,18.99588009602461
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.493670886075949,-3.0,0.9020042194092825,-1.15,-1.037304852320675,19.296799569346245
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.544303797468354,-3.0,0.952637130801687,-1.15,-1.09553270042194,19.602485998921892
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.594936708860759,-3.0,1.0032700421940923,-1.15,-1.153760548523206,19.91301489954518
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.6455696202531644,-3.0,1.0539029535864977,-1.15,-1.2119883966244722,20.2284629822624
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.69620253164557,-3.0,1.104535864978903,-1.15,-1.2702162447257384,20.548908173322673
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.746835443037975,-3.0,1.1551687763713083,-1.15,-1.3284440928270045,20.87442963342839
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.7974683544303796,-3.0,1.2058016877637128,-1.15,-1.3866719409282695,21.205107777290515
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.848101265822785,-3.0,1.256434599156118,-1.15,-1.4448997890295356,21.54102429349374
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.898734177215189,-3.0,1.3070675105485225,-1.15,-1.5031276371308009,21.882262164676305
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,6.949367088607595,-3.0,1.3577004219409279,-1.15,-1.561355485232067,22.22890568802949
q_post_specific_likeability,q_post_specific_mentism,medium,-3.0,7.0,-3.0,1.4083333333333332,-1.15,-1.6195833333333332,22.581040496121798
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.0,1.25,-2.591666666666667,3.1,-8.034166666666668,13.9564673215145
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.050632911392405,1.25,-2.541033755274262,3.1,-7.877204641350212,14.016052663349821
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.1012658227848102,1.25,-2.4904008438818566,3.1,-7.720242616033755,14.07589239713691
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.151898734177215,1.25,-2.4397679324894517,3.1,-7.563280590717301,14.135987608969474
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.2025316455696204,1.25,-2.3891350210970463,3.1,-7.406318565400844,14.196339389578164
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.2531645569620253,1.25,-2.3385021097046415,3.1,-7.2493565400843885,14.256948834350355
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.3037974683544302,1.25,-2.2878691983122366,3.1,-7.092394514767934,14.317817043350063
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.3544303797468356,1.25,-2.2372362869198312,3.1,-6.935432489451477,14.378945121337859
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.4050632911392404,1.25,-2.1866033755274263,3.1,-6.7784704641350215,14.44033417779096
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.4556962025316453,1.25,-2.1359704641350215,3.1,-6.621508438818567,14.50198532692335
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.5063291139240507,1.25,-2.085337552742616,3.1,-6.46454641350211,14.563899687706002
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.5569620253164556,1.25,-2.0347046413502112,3.1,-6.307584388185655,14.626078383887206
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.607594936708861,1.25,-1.984071729957806,3.1,-6.150622362869198,14.688522544012939
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.6582278481012658,1.25,-1.933438818565401,3.1,-5.993660337552743,14.751233301447359
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.708860759493671,1.25,-1.8828059071729957,3.1,-5.836698312236287,14.814211794393382
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.759493670886076,1.25,-1.8321729957805908,3.1,-5.679736286919832,14.877459165913324
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.810126582278481,1.25,-1.781540084388186,3.1,-5.522774261603376,14.94097656394968
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.8607594936708862,1.25,-1.7309071729957806,3.1,-5.36581223628692,15.004765141345922
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.911392405063291,1.25,-1.6802742616033757,3.1,-5.208850210970465,15.06882605586744
q_post_specific_likeability,q_post_specific_mentism,high,1.25,3.962025316455696,1.25,-1.6296413502109708,3.1,-5.051888185654009,15.133160470222554
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.012658227848101,1.25,-1.5790084388185655,3.1,-4.894926160337553,15.197769552083617
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.063291139240507,1.25,-1.5283755274261601,3.1,-4.737964135021096,15.262654474108222
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.113924050632911,1.25,-1.4777426160337557,3.1,-4.5810021097046425,15.327816413960457
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.1645569620253164,1.25,-1.4271097046413503,3.1,-4.424040084388186,15.3932565543323
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.215189873417722,1.25,-1.376476793248945,3.1,-4.267078059071729,15.458976082965084
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.265822784810126,1.25,-1.3258438818565406,3.1,-4.110116033755276,15.524976192671037
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.3164556962025316,1.25,-1.2752109704641352,3.1,-3.9531540084388195,15.591258081354972
q_post_specific_likeability,q_post_specific_mentism,high,1.25,4.367088607594937,1.25,-1.22457805907173,3.1,-3.796191983122363,15.65782295203598
